Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,IAS Reference Number,Client Reference Number,Mellon Security ID,Xref Security ID,Security Description 1,Security Description 2,Country Code,Country Name,Shares/Par,FX Receivables,Transaction Category,Transaction Code,Transaction Description 1,Transaction Description 2,Broker Name,Broker Code,Asset-Type/Sub-Category,Subcategory Code,Firm Code,Trade Date,Reported Date,Posted Date,Effective Date,Actual Settle Date,Contract Settle Date,Selection Date,Local Currency Name,Local Currency Code,Local Domestic Tax Reclaim Amount,Local Domestic Tax Expense Amount,Local DTR Amount,Local Txn Amount,Local Cost,Local Gain/Loss,Investment Gain/Loss Local,Investment Gain/Loss Local - Short,Investment Gain/Loss Local - Long,Local Price,Acct Base Currency Name,Acct Base Currency Code,Status,Base Domestic Tax Reclaim Amount,Base Domestic Tax Expense Amount,Base DTR Amount,Base Txn Amount,Base Cost,Base Gain/Loss,Investment Gain/Loss Base,Investment Gain/Loss Base - Short,Investment Gain/Loss Base - Long,Currency Gain/Loss Base,Currency Gain/Loss Base - Short,Currency Gain/Loss Base - Long,GL Account,GL Description,Base Price,Base Exchange Rate,Base Commission,Base Fees,Local Commission,Local Fees,Begin Date,End Date,Report Run Date,Client ID,Long/Short,Custom Unit Status,Value Factor,Tax Code,Tax Code Description,Link Ref,Issuer ID,Counterparty Name,CINS,CUSIP,Ticker,ISIN,SEDOL,Valoren,Sicovam,WPK,Quick,Client Instrument ID,IAS Record Locator,Acctg Status Update (EST),Primary GSP Account,Extended GSP Account Number,Contract Rate
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210115S000040,GSF210115405,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8383498400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/15/2021,1/15/2021,1/15/2021,1/15/2021,1/15/2021,,1/15/2021,U.S. DOLLAR,USD,0,0,0,"350,000.00","350,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"350,000.00","350,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21015000040S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210115S000010,NRF210104102,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 9811788400,,,,CASH TRANSFERRED OUT,#160,A1,1/15/2021,1/15/2021,1/15/2021,1/15/2021,1/15/2021,,1/15/2021,U.S. DOLLAR,USD,0,0,0,"-16,666.67","-16,666.67",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-16,666.67","-16,666.67",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21015000010S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210115S000020,NRF2101050D8,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 6647558400,,,,CASH TRANSFERRED OUT,#160,A1,1/15/2021,1/15/2021,1/15/2021,1/15/2021,1/15/2021,,1/15/2021,U.S. DOLLAR,USD,0,0,0,"-1,495,000.00","-1,495,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-1,495,000.00","-1,495,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21015000020S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210115S000030,TRANSFER 1,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,TRN TO KSBF4751 RE LP DEFICIT,,,,CASH TRANSFERRED OUT,#160,A1,1/15/2021,1/15/2021,1/15/2021,1/15/2021,1/15/2021,,1/15/2021,U.S. DOLLAR,USD,0,0,0,"-98,689.82","-98,689.82",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-98,689.82","-98,689.82",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21015000030S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50526102,AH PARALLEL V-Q,20210115S000020,NRF210104102,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 9811788400,,,,CASH TRANSFERRED IN,#085,A1,1/15/2021,1/15/2021,1/15/2021,1/15/2021,1/15/2021,,1/15/2021,U.S. DOLLAR,USD,0,0,0,"16,666.67","16,666.67",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"16,666.67","16,666.67",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21015000020S,1/29/2021 23:37,981178,981178,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50179002,NORTHERN LIGHT V,20210115S000020,NRF2101050D8,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 6647558400,,,,CASH TRANSFERRED IN,#085,A1,1/15/2021,1/15/2021,1/15/2021,1/15/2021,1/15/2021,,1/15/2021,U.S. DOLLAR,USD,0,0,0,"1,495,000.00","1,495,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"1,495,000.00","1,495,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21015000020S,1/29/2021 23:37,664755,664755,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50505002,KNIGHTSBRIDGE VI,20210115S000010,GSF210115405,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8383498400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/15/2021,1/15/2021,1/15/2021,1/15/2021,1/15/2021,,1/15/2021,U.S. DOLLAR,USD,0,0,0,"-350,000.00","-350,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-350,000.00","-350,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21015000010S,1/29/2021 23:37,838349,838349,0
KSBG25000000,TOTAL DEVELOPED MKT,KSBF19010002,US EQUITY BETA,20210120A000040,,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FUTURE ACTIVITY,,,,CASH TRANSFERRED IN,#085,A1,1/19/2021,1/19/2021,1/20/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,573.34,573.34,0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,573.34,573.34,0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000040A,1/29/2021 23:37,838054,838054,0
KSBG25000000,TOTAL DEVELOPED MKT,KSBF70076002,BVF,20210119S000010,GSF210119427,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8385938400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"-30,000,000.00","-30,000,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-30,000,000.00","-30,000,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000010S,1/29/2021 23:37,838593,838593,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210119S000070,GSF210119427,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8385938400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"30,000,000.00","30,000,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"30,000,000.00","30,000,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000070S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210119S000080,GSF210119427,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8380518400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,472,472,0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,472,472,0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000080S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210119S000010,NRF21010700B,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 4891828400,,,,CASH TRANSFERRED OUT,#160,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"-240,000.00","-240,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-240,000.00","-240,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000010S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210119S000020,NRF21010700B,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 6172808400,,,,CASH TRANSFERRED OUT,#160,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"-100,000.00","-100,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-100,000.00","-100,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000020S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210119S000030,NRF21010700B,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 8381228400,,,,CASH TRANSFERRED OUT,#160,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"-13,297.51","-13,297.51",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-13,297.51","-13,297.51",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000030S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210119S000040,NRF2101120BF,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 8383768400,,,,CASH TRANSFERRED OUT,#160,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"-30,000.00","-30,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-30,000.00","-30,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000040S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120A000120,,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FUTURE ACTIVITY,RECD FROM KSBF1901002,,,CASH TRANSFERRED OUT,#160,A1,1/19/2021,1/19/2021,1/20/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,-573.34,-573.34,0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,-573.34,-573.34,0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000120A,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50118102,INDUSTRIAL GRWTH IV,20210119S000020,NRF21010700B,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 8381228400,,,,CASH TRANSFERRED IN,#085,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"13,297.51","13,297.51",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"13,297.51","13,297.51",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000020S,1/29/2021 23:37,838122,838122,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50514502,SEQUOIA US VC FND XV,20210119S000020,NRF2101120BE,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 8383768400,,,,CASH TRANSFERRED IN,#085,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"30,000.00","30,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"30,000.00","30,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000020S,1/29/2021 23:37,838376,838376,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50526302,ANDREESSEN H FUND VI,20210119S000020,NRF21010700B,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 4891828400,,,,CASH TRANSFERRED IN,#085,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"240,000.00","240,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"240,000.00","240,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000020S,1/29/2021 23:37,489182,489182,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF15011002,PE STOCK DISTR,20210119S000020,GSF210119427,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8380518400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,-472,-472,0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,-472,-472,0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000020S,1/29/2021 23:37,838051,838051,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60528002,ENERGY TRUST V,20210119S000020,NRF21010700B,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 6172808400,,,,CASH TRANSFERRED IN,#085,A1,1/19/2021,1/19/2021,1/19/2021,1/19/2021,1/19/2021,,1/19/2021,U.S. DOLLAR,USD,0,0,0,"100,000.00","100,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"100,000.00","100,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21019000020S,1/29/2021 23:37,617280,617280,0
KSBG25000000,TOTAL DEVELOPED MKT,KSBF15011102,MISC EQUITY,20210120S000010,GSF210120448,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8380528400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"-11,003.96","-11,003.96",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-11,003.96","-11,003.96",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000010S,1/29/2021 23:37,838052,838052,0
KSBG25000000,TOTAL DEVELOPED MKT,KSBF70010002,TCI FUND,20210120S000010,GSF210120446,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8385228400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"-26,952,000.00","-26,952,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-26,952,000.00","-26,952,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000010S,1/29/2021 23:37,838522,838522,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120S000040,GSF210120446,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8385808400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"54,851,721.15","54,851,721.15",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"54,851,721.15","54,851,721.15",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000040S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120S000050,GSF210120446,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8385228400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"26,952,000.00","26,952,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"26,952,000.00","26,952,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000050S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120S000070,GSF210120446,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8385728400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"91,887.72","91,887.72",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"91,887.72","91,887.72",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000070S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120S000080,GSF210120446,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8381138400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"157,097.00","157,097.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"157,097.00","157,097.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000080S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120S000130,GSF210120447,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8381908400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"80,911.00","80,911.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"80,911.00","80,911.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000130S,1/29/2021 23:37,838084,838084,0
