Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,As Of Date,Base Currency Code,Target Currency Code,Asset Type Name,Purchases,Sales,Total Market Value,Cap Market Value,Total Monthly Return,Cap Monthly Return,Return Due To Income,Total Index Value,Cap Index Value,Report ID,Begin Date,Legacy Currency,Euro Conversion Date
KSBG66050000,Total Energy & Other Illiquid,KSBF60524102,"ACM Fund II, LLC",10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,13332362.7,13332362.7,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60524002,Agriculture Capital Management,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,25341184,25341184,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60523002,Campus-Clarion SHP,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10238275,10238275,0,-1.4337,1.4337,100,98.5663,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60522002,Alterna CCA Fund II,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,11308775.61,11308775.61,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60521002,LBA Realty Fund V,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,14863477.42,14863477.42,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520302,Orion Mine III,10/31/2020,USD,USD,TOTAL NET OF FEES,4636549,958795,10985581.99,10985581.99,-0.4943,-0.6824,0.1881,99.5057,99.3176,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520202,Orion Mine Finance Fund II LP,10/31/2020,USD,USD,TOTAL NET OF FEES,1687070,0,20535735.06,20535735.06,-0.4147,-0.4147,0,99.5853,99.5853,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520102,Orion Mine Fund I-A,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10376485,10376485,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520002,Orion Mine Finance Fund I,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,3762208,3762208,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60518102,JOG Limited Partnership No. VI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2573422.02,2573422.02,-36.4625,-36.4625,0,63.5375,63.5375,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60518002,JOG LP NO V,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1041947.96,1041947.96,-40.1475,-40.1475,0,59.8525,59.8525,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60517102,Sentient Global IV,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,3199046,3199046,1.054,1.054,0,101.054,101.054,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60517002,Sentient Global III,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2039975,2039975,-8.8501,-8.8501,0,91.1499,91.1499,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515402,Resource Capital VII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,7123385,7123385,0.5903,0.5903,0,100.5903,100.5903,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515302,RCF V Annex Fund L.P.,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,671559,671559,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515202,Resource Capital VI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10251457,10251457,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515102,Resource Capital V,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,473867,473867,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515002,Resource Capital IV,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1052411,1052411,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514602,Quantum Energy VII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,9198510.77,9198510.77,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514502,Quantum Parallel Prtns. VI-C,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,5545377,5545377,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514402,Quantum Energy VI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,17134882.47,17134882.47,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514202,Quantum Energy V,10/31/2020,USD,USD,TOTAL NET OF FEES,0,78284,3059595.58,3059595.58,-0.8946,-6.394,5.4994,99.1054,93.606,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514102,Quantum Energy IV,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,701451,701451,56.7913,0,56.7913,156.7913,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513302,The Energy & Minerals Group IV,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,22718772,22718772,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513202,EMG Fund III,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,11977952,11977952,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513102,Energy Minerals Group Fund II,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,17541543,17541543,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513002,NGP Midstream & Res,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,663102,663102,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512302,Natural Gas Partners XI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,13094645,13094645,-0.2922,-0.2922,0,99.7078,99.7078,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512202,Natural Gas Partners X,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1616704,1616704,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512102,Natural Gas Partners IX,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,187978,187978,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511402,Merit Energy Partners J,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,12554540,12554540,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511302,Merit Energy Partners I,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,13667601,13667601,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511202,Merit Energy G,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,6521933,6521933,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511102,Merit Energy F-1,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511002,Merit Energy E-1,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,143172,143172,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510602,Lime Rock VIII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,9932771,9932771,1.6926,1.6926,0,101.6926,101.6926,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510502,Lime Rock Partners VII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,11803178,11803178,-0.5868,-0.5868,0,99.4132,99.4132,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510402,Lime Rock Partners VI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1849245,1849245,-2.1334,-2.1334,0,97.8666,97.8666,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510302,Lime Rock Resources II-C,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510202,Lime Rock Partners V,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1620066,1620066,-4.0511,-4.0511,0,95.9489,95.9489,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510102,Lime Rock IV Acquisition,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,8898239,8898239,-7.1754,-7.1754,0,92.8246,92.8246,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60509202,Kayne Anderson Energy Fund VII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,3795906,3795906,6.1193,6.1193,0,106.1193,106.1193,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60509102,Kayne Anderson En V,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,893806,893806,8.5102,8.5102,0,108.5102,108.5102,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60509002,Kayne Anderson En IV,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,214804,214804,9.9732,9.9732,0,109.9732,109.9732,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60508102,Haddington Energy Partners IV,10/31/2020,USD,USD,TOTAL NET OF FEES,0,108,10066995,10066995,-0.3729,-0.3729,0,99.6271,99.6271,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60508002,Haddington Energy Partners III,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,8995194,8995194,10.7465,10.7465,0,110.7465,110.7465,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60507202,Greenfield Acquisition VII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,13757670,13757670,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60507102,Greenfield Acquisition VI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,117563,117563,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60507002,Greenfield Acquisition V,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,80045,80045,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60506302,First Reserve XIII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,962395,9274518,9274518,0.0012,0.0012,0,100.0012,100.0012,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60506202,First Reserve XII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,139342,1685552,1685552,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60506102,First Reserve XI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,5815,5815,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60506002,First Reserve X,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60505302,Enervest Energy Inst. XIV-C,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,8489464,8489464,-0.2532,-0.2532,0,99.7468,99.7468,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60505202,Enervest Energy XIII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1,1,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60505102,Enervest Energy XII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,90741,90741,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60505002,Enervest Energy XI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,28397.33,28397.33,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60504302,Energy Spectrum VIII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,3239183.71,3239183.71,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60504202,Energy Spectrum VII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,12521740.21,12521740.21,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60504102,Energy Spectrum VI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,3220642,3220642,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503502,Encap Energy XI,10/31/2020,USD,USD,TOTAL NET OF FEES,33083,0,4606896.09,4606896.09,-7.4554,-7.4554,0,92.5446,92.5446,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503402,Encap Energy X,10/31/2020,USD,USD,TOTAL NET OF FEES,37024,0,15751340.29,15751340.29,-0.8178,-0.8178,0,99.1822,99.1822,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503302,Encap Energy IX,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,4807852.11,4807852.11,-2.9204,-2.9204,0,97.0796,97.0796,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503202,Encap Energy VIII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2910646.61,2910646.61,1.1479,1.1479,0,101.1479,101.1479,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503102,Encap Energy VII,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,269317.46,269317.46,-8.734,-8.734,0,91.266,91.266,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60503002,Encap Energy VI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,69450.63,69450.63,-3.7454,-3.7454,0,96.2546,96.2546,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60502202,Denham Commodity VI,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,9768374.03,9768374.03,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60502102,Denham Commodity V,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,641845.82,641845.82,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60500202,Arclight Energy IV,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBG66050000,Total Energy & Other Illiquid,11/30/2020,USD,USD,TOTAL NET OF FEES,5109021,1157934,512837572,512837572,1.1261,0.8225,0.3036,100.6376,100.1803,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60531002,Bayswater Fund IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,6520648,6520648,5.7251,5.7251,0,105.7251,105.7251,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60530002,Blacksand Capital II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,979397.65,979397.65,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60529002,VGO II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,9690242,9690242,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60528002,Energy Trust V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,13290856.21,13290856.21,19.9463,19.9463,0,118.8059,118.8059,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60527002,Pep Priv Energy Opp,11/30/2020,USD,USD,TOTAL NET OF FEES,34162,0,9513091,9513091,-2.9868,-2.9868,0,97.0132,97.0132,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60526102,DRA X,11/30/2020,USD,USD,TOTAL NET OF FEES,0,420568,2700007,2700007,1.728,-4.3871,6.1151,101.728,95.6129,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60526002,DRA Growth and Income Fund IX,11/30/2020,USD,USD,TOTAL NET OF FEES,0,90986,12582979,12582979,3.8387,-0.6432,4.4819,103.8387,98.9362,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60525102,WOF II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,446398,446398,16.3793,16.3793,0,116.3793,116.3793,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60525002,Wastewater Opportunities Fund,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,15503158,15503158,-0.6053,-0.6053,0,99.3947,99.3947,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60524102,"ACM Fund II, LLC",11/30/2020,USD,USD,TOTAL NET OF FEES,497048,0,13865551.32,13865551.32,-0.3011,-0.3011,0,99.6989,99.6989,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60524002,Agriculture Capital Management,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,25848197,25848197,2.0007,2.0007,0,102.0007,102.0007,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60523002,Campus-Clarion SHP,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,10179299,10179299,-0.576,-0.576,0,99.424,97.9986,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60522002,Alterna CCA Fund II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,-90918,11697526,11697526,3.4376,3.4376,0,103.4376,103.4376,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60521002,LBA Realty Fund V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,15008680.44,15008680.44,0.9769,0.9769,0,100.9769,100.9769,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520302,Orion Mine III,11/30/2020,USD,USD,TOTAL NET OF FEES,2511,0,10793638.65,10793638.65,-1.7472,-1.7472,0,97.7671,97.5823,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520202,Orion Mine Finance Fund II LP,11/30/2020,USD,USD,TOTAL NET OF FEES,2971428,384587,23999760.26,23999760.26,4.7484,3.876,0.8724,104.314,103.4452,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520102,Orion Mine Fund I-A,11/30/2020,USD,USD,TOTAL NET OF FEES,248285,0,10652406.21,10652406.21,0.264,0.264,0,100.264,100.264,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520002,Orion Mine Finance Fund I,11/30/2020,USD,USD,TOTAL NET OF FEES,730,0,3808459.51,3808459.51,1.2099,1.2099,0,101.2099,101.2099,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60518102,JOG Limited Partnership No. VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2647790.92,2647790.92,2.8899,2.8899,0,65.3737,65.3737,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60518002,JOG LP NO V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1072059.04,1072059.04,2.8899,2.8899,0,61.5822,61.5822,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60517102,Sentient Global IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,3199046,3199046,0,0,0,101.054,101.054,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60517002,Sentient Global III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2039975,2039975,0,0,0,91.1499,91.1499,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515402,Resource Capital VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,7123385,7123385,0,0,0,100.5903,100.5903,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515302,RCF V Annex Fund L.P.,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,631569,631569,-5.9548,-5.9548,0,94.0452,94.0452,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515202,Resource Capital VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,10265329,10265329,0.1353,0.1353,0,100.1353,100.1353,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515102,Resource Capital V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,486104,486104,2.5824,2.5824,0,102.5824,102.5824,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515002,Resource Capital IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1072147,1072147,1.8753,1.8753,0,101.8753,101.8753,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514602,Quantum Energy VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,9290530,9290530,1.0004,1.0004,0,101.0004,101.0004,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514502,Quantum Parallel Prtns. VI-C,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,5541618,5541618,-0.0678,-0.0678,0,99.9322,99.9322,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514402,Quantum Energy VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,17200865,17200865,0.3851,0.3851,0,100.3851,100.3851,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514202,Quantum Energy V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2829936.58,2829936.58,-7.5062,-7.5062,0,91.6664,86.5797,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514102,Quantum Energy IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,683506,683506,-2.5583,-2.5583,0,152.7801,97.4417,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513302,The Energy & Minerals Group IV,11/30/2020,USD,USD,TOTAL NET OF FEES,671354,229036,23071541,23071541,1.305,-0.9459,2.2509,101.305,99.0541,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513202,EMG Fund III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,11883737,11883737,-0.7866,-0.7866,0,99.2134,99.2134,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513102,Energy Minerals Group Fund II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,17898488,17898488,2.0349,2.0349,0,102.0349,102.0349,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513002,NGP Midstream & Res,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,614852,614852,-7.2764,-7.2764,0,92.7236,92.7236,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512302,Natural Gas Partners XI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,12953972,12953972,-1.0743,-1.0743,0,98.6366,98.6366,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512202,Natural Gas Partners X,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1581847,1581847,-2.1561,-2.1561,0,97.8439,97.8439,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512102,Natural Gas Partners IX,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,176101,176101,-6.3183,-6.3183,0,93.6817,93.6817,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511402,Merit Energy Partners J,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,13104655,13104655,4.3818,4.3818,0,104.3818,104.3818,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511302,Merit Energy Partners I,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,14424678,14424678,5.5392,5.5392,0,105.5392,105.5392,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511202,Merit Energy G,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,7025422,7025422,7.7199,7.7199,0,107.7199,107.7199,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511102,Merit Energy F-1,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511002,Merit Energy E-1,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,143215,143215,0.03,0.03,0,100.03,100.03,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510602,Lime Rock VIII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,9932771,9932771,0,0,0,101.6926,101.6926,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510502,Lime Rock Partners VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,11803178,11803178,0,0,0,99.4132,99.4132,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510402,Lime Rock Partners VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1849245,1849245,0,0,0,97.8666,97.8666,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510302,Lime Rock Resources II-C,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510202,Lime Rock Partners V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1620066,1620066,0,0,0,95.9489,95.9489,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510102,Lime Rock IV Acquisition,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,8898239,8898239,0,0,0,92.8246,92.8246,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60509202,Kayne Anderson Energy Fund VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,3795906,3795906,0,0,0,106.1193,106.1193,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60509102,Kayne Anderson En V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,893806,893806,0,0,0,108.5102,108.5102,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60509002,Kayne Anderson En IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,214804,214804,0,0,0,109.9732,109.9732,RAM532,10/31/2020,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60508102,Haddington Energy Partners IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,10070786,10070786,0.0377,0.0377,0,99.6647,99.6647,RAM532,10/31/2020,,
